User_ID,Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Policy_Start_Day,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Region_Code,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Broker_ID,Employer_ID,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Broker_Agency_Type,Deductible_Tier,Acquisition_Channel,Payment_Schedule,Employment_Status,Estimated_Annual_Income,Days_Since_Quote,Policy_Start_Month,Purchased_Coverage_Bundle
USR_005529,0,2016,41,4,0,2,2,0.0,0,GBR,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48766.41,17,February,3
USR_005530,1,2016,8,20,1,1,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30242.02,20,June,2
USR_005531,0,2017,21,21,2,2,2,0.0,0,BRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48279.1,25,September,2
USR_005532,0,2016,4,19,0,1,1,0.0,0,GBR,1,0,2,0,,,0,0,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,14676.12,0,May,2
USR_005533,0,2015,47,16,1,4,3,0.0,0,ESP,0,0,0,1,6.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,13509.39,8,March,2
USR_005534,0,2017,22,28,2,1,2,0.0,0,CHE,0,0,0,0,240.0,,0,1,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31981.71,119,September,4
USR_005535,0,2017,14,5,0,3,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,26673.79,45,August,2
USR_005536,0,2017,24,11,2,2,2,0.0,0,SWE,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,49210.98,85,October,2
USR_005537,0,2017,8,22,0,4,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29978.25,37,June,4
USR_005538,0,2016,33,12,0,1,2,2.0,0,USA,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,61029.2,121,December,1
USR_005539,0,2017,11,13,1,3,3,0.0,0,FRA,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45135.08,49,July,3
USR_005540,1,2016,34,16,0,2,2,2.0,0,BEL,0,0,0,3,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,56509.44,159,December,7
USR_005541,0,2017,34,26,0,1,2,2.0,0,PRT,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,64092.76,0,December,7
USR_005542,1,2016,34,14,2,1,3,0.0,0,ITA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,58071.61,164,December,2
USR_005543,0,2017,25,23,0,2,1,0.0,0,PRT,0,0,1,1,,,0,1,2,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,24660.59,43,October,2
USR_005544,0,2016,21,15,1,0,1,0.0,0,GBR,0,0,0,0,405.0,405.0,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Unemployed,23138.33,0,September,2
USR_005545,1,2017,17,28,0,2,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,36916.42,369,August,2
USR_005546,1,2016,32,5,0,2,2,0.0,0,BRA,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,69261.23,102,December,2
USR_005547,0,2017,24,11,1,0,2,0.0,0,USA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41569.79,39,October,2
USR_005548,1,2016,35,24,0,4,2,0.0,0,MAR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31696.29,208,December,2
USR_005549,0,2016,32,1,1,2,2,0.0,0,ESP,0,0,0,0,9.0,,0,1,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45762.59,3,December,2
USR_005550,0,2016,38,14,0,1,2,0.0,0,PRT,0,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,46589.6,13,January,2
USR_005551,0,2017,7,17,2,3,3,0.0,0,BRA,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,44085.62,25,June,3
USR_005552,0,2016,6,5,0,2,2,0.0,0,PRT,0,0,0,1,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,20598.89,0,June,2
USR_005553,0,2015,40,28,3,9,2,0.0,0,POL,0,0,0,0,6.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,14264.82,182,January,2
USR_005554,0,2016,16,11,1,3,2,0.0,0,NLD,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29162.59,53,August,2
USR_005555,0,2017,33,16,0,1,2,0.0,0,PRT,0,0,0,0,14.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,54921.89,29,December,0
USR_005556,0,2017,5,2,2,3,2,0.0,0,GBR,0,0,0,0,83.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,21620.22,10,June,2
USR_005557,0,2017,27,6,0,2,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40537.03,150,November,2
USR_005558,0,2017,20,16,0,3,1,0.0,0,ESP,0,0,0,0,474.0,,9,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,41654.12,39,September,2
USR_005559,0,2016,46,10,8,20,2,0.0,0,FIN,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,11982.56,83,March,2
USR_005560,0,2017,26,28,0,1,1,0.0,0,NLD,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,44399.37,33,October,2
USR_005561,0,2017,7,16,0,1,1,0.0,0,PRT,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24012.65,4,June,2
USR_005562,0,2017,4,24,0,2,1,0.0,0,PRT,1,0,10,0,,269.0,0,1,0,National_Corporate,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,14672.5,15,May,2
USR_005563,0,2017,8,19,2,3,2,0.0,0,ITA,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,16640.42,77,June,2
USR_005564,1,2016,44,26,0,2,1,0.0,0,BEL,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,25822.08,69,February,2
USR_005565,0,2015,47,19,0,1,2,0.0,0,BRA,0,0,0,0,,,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,16535.53,9,March,2
USR_005566,0,2017,25,22,4,10,2,0.0,0,GBR,1,0,1,0,243.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Unemployed,31649.25,306,October,4
USR_005567,0,2016,15,4,1,1,2,0.0,0,DEU,0,0,0,1,298.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Affiliate_Group,Annual_Upfront,Self_Employed,13622.23,149,August,2
USR_005568,1,2017,33,18,1,2,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38756.02,176,December,2
USR_005569,1,2016,46,7,1,2,1,0.0,0,ESP,0,0,0,0,195.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,55735.31,57,March,2
USR_005570,0,2016,13,24,1,3,2,0.0,0,PRT,1,1,5,0,,,0,1,4,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,32134.52,11,July,3
USR_005571,1,2016,45,30,2,0,1,0.0,0,CZE,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,49967.88,0,February,2
USR_005572,1,2015,37,9,2,4,2,0.0,0,PRT,0,1,0,0,4.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,26420.5,312,January,2
USR_005573,0,2017,22,31,0,1,1,0.0,0,PRT,0,0,0,0,,195.0,0,0,0,National_Corporate,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,23221.06,9,September,2
USR_005574,0,2017,28,11,2,5,3,0.0,0,BEL,0,0,0,0,250.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,79609.63,133,November,3
USR_005575,0,2016,42,15,2,2,2,0.0,0,ESP,0,0,0,0,6.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,16214.12,22,February,2
USR_005576,0,2017,21,25,0,2,2,0.0,0,GBR,0,0,0,0,250.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,47429.35,172,September,1
USR_005577,1,2015,38,14,1,2,2,0.0,0,PRT,0,0,0,0,6.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,29634.61,124,January,2
USR_005578,0,2016,17,20,2,4,2,0.0,0,GBR,0,0,0,0,242.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24969.55,103,August,2
USR_005579,0,2017,29,16,4,6,2,0.0,0,IRL,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,57453.83,170,November,2
USR_005580,1,2017,2,8,2,3,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31483.72,53,May,2
USR_005581,0,2017,34,26,2,1,2,0.0,0,ESP,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,50634.07,25,December,2
USR_005582,1,2015,32,5,0,1,2,0.0,0,PRT,0,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,66551.87,13,December,4
USR_005583,1,2016,47,17,0,1,1,0.0,0,PRT,0,0,0,0,,40.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,24554.62,15,March,2
USR_005584,1,2016,29,11,1,1,3,0.0,0,IRL,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,57204.29,48,November,4
USR_005585,0,2017,32,10,2,8,2,0.0,0,GBR,0,0,0,0,40.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Unemployed,44653.2,43,December,3
USR_005586,1,2015,40,28,1,0,1,0.0,0,PRT,0,1,0,0,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Annual_Upfront,Employed_FullTime,61811.05,28,January,2
USR_005587,0,2017,21,25,0,1,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,59500.99,8,September,4
USR_005588,0,2016,17,19,0,1,1,0.0,0,PRT,0,0,0,0,,72.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,32545.39,0,August,2
USR_005589,0,2017,19,13,2,1,2,0.0,0,FRA,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,37068.26,9,September,2
USR_005590,0,2016,12,18,1,2,2,0.0,0,GBR,0,0,0,0,26.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,12841.65,17,July,4
USR_005591,0,2016,20,12,0,3,1,0.0,0,GBR,0,0,0,1,315.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,17177.18,220,September,2
USR_005592,0,2017,14,3,1,3,3,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,56202.58,66,August,4
USR_005593,0,2017,28,13,0,1,1,0.0,0,PRT,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29467.05,8,November,2
USR_005594,0,2016,11,12,0,1,2,0.0,0,PRT,0,0,0,0,330.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,19269.32,0,July,2
USR_005595,0,2017,4,27,0,2,2,1.0,0,CHN,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35524.48,286,May,2
USR_005596,0,2016,51,17,2,1,1,0.0,0,DEU,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27986.56,136,April,2
USR_005597,0,2017,33,18,0,1,3,0.0,0,GBR,0,0,0,1,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,64488.82,121,December,4
USR_005598,0,2017,22,2,0,2,2,0.0,0,PRT,0,0,0,0,250.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,39848.33,136,October,2
USR_005599,0,2016,11,9,0,3,1,0.0,0,PRT,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,32385.27,21,July,2
USR_005600,1,2016,39,18,2,1,1,0.0,0,GBR,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24431.07,43,January,2
USR_005601,1,2017,18,3,0,2,1,0.0,0,ESP,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,79134.45,0,September,3
USR_005602,0,2017,17,29,0,1,2,0.0,0,NLD,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,76238.19,0,August,3
USR_005603,0,2016,21,21,2,1,2,0.0,0,PRT,0,0,0,0,250.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,31911.49,3,September,2
USR_005604,0,2017,10,6,2,5,2,0.0,0,FRA,0,0,0,0,464.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,18042.49,43,July,2
USR_005605,0,2017,30,23,1,0,2,0.0,1,BRA,0,0,0,0,52.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,26650.96,150,November,2
USR_005606,0,2016,49,28,1,0,1,0.0,0,PRT,1,0,1,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,13130.3,5,March,2
USR_005607,0,2016,53,30,0,2,2,0.0,0,PRT,0,0,0,6,,,0,0,2,National_Corporate,Tier_2_Mid_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,107850.66,38,April,3
USR_005608,0,2017,15,9,4,9,2,0.0,0,SWE,1,0,1,1,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,20156.05,129,August,2
USR_005609,0,2017,30,24,1,3,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,39287.09,57,November,2
USR_005610,0,2017,5,2,0,3,2,0.0,0,BEL,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27647.72,0,June,2
USR_005611,0,2017,16,17,1,1,1,0.0,0,PRT,1,0,1,0,103.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,35351.84,13,August,2
USR_005612,0,2016,6,3,0,1,2,0.0,0,USA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35595.53,20,June,2
USR_005613,1,2015,43,21,2,4,2,0.0,0,PRT,0,1,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Contractor,51678.31,2,February,4
USR_005614,0,2016,25,17,2,2,2,2.0,0,GBR,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,78561.36,58,October,1
USR_005615,1,2017,8,25,2,1,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,33648.63,357,June,4
USR_005616,0,2015,43,19,2,5,1,0.0,0,GBR,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,16726.9,136,February,2
USR_005617,0,2017,29,18,0,4,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45109.09,57,November,2
USR_005618,0,2016,27,26,2,3,2,0.0,0,FRA,0,0,0,0,28.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,34951.15,139,October,2
USR_005619,0,2016,13,23,4,10,2,0.0,0,CN,0,0,0,0,96.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,22411.42,44,July,4
USR_005620,0,2015,48,23,1,2,1,0.0,0,ISR,0,0,0,0,37.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,24225.2,108,March,2
USR_005621,0,2016,26,24,0,2,1,0.0,0,PRT,0,0,0,2,34.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,35091.57,192,October,2
USR_005622,1,2017,15,14,2,5,2,1.0,0,IRL,0,0,0,0,250.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,25585.72,255,August,2
USR_005623,1,2017,33,14,2,5,2,1.0,0,PRT,0,0,0,2,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,83301.49,139,December,4
USR_005624,0,2017,33,16,0,1,2,0.0,0,FRA,0,0,0,1,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,61592.9,37,December,2
USR_005625,0,2017,27,7,1,2,2,0.0,0,FRA,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,57056.6,9,November,2
USR_005626,0,2017,32,7,1,2,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,84824.74,9,December,2
USR_005627,0,2017,16,18,0,1,1,0.0,0,GBR,0,0,0,0,40.0,,0,0,2,National_Corporate,Tier_1_High_Ded,,Monthly_EFT,Employed_FullTime,0.0,3,August,4
USR_005628,0,2017,25,20,0,4,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,62880.27,30,October,2
USR_005629,0,2017,12,23,0,3,3,0.0,0,ESP,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,63422.76,10,July,4
USR_005630,1,2016,29,16,2,3,2,0.0,0,LUX,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,64662.05,24,November,3
USR_005631,0,2016,46,12,2,3,2,0.0,0,USA,0,0,0,2,14.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,38359.54,87,March,3
USR_005632,0,2016,36,29,1,1,3,1.0,0,ESP,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,92784.83,2,December,5
USR_005633,0,2017,2,13,1,2,2,0.0,0,GBR,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,26986.69,68,May,4
USR_005634,0,2016,36,1,2,3,2,2.0,0,ESP,0,0,0,0,250.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,79126.15,25,January,1
USR_005635,0,2016,47,13,2,4,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29175.58,41,March,2
USR_005636,0,2016,8,20,1,1,2,0.0,0,BRA,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,38157.84,14,June,3
USR_005637,0,2017,27,5,0,4,3,0.0,0,CZE,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,67202.42,98,November,4
USR_005638,1,2017,11,17,1,2,2,0.0,0,PRT,0,0,0,0,7.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29532.69,81,July,2
USR_005639,1,2017,18,2,0,4,2,0.0,0,CN,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41128.07,130,September,2
USR_005640,0,2016,3,15,0,2,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27203.66,24,May,2
USR_005641,0,2017,15,13,0,2,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,54059.71,16,August,2
USR_005642,0,2016,28,8,2,5,2,2.0,0,PRT,0,0,0,0,240.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48558.23,281,November,1
USR_005643,1,2017,5,4,2,3,2,1.0,0,RUS,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41733.91,110,June,2
USR_005644,1,2016,33,10,0,2,1,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31344.42,238,December,2
USR_005645,0,2017,17,29,0,1,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32854.72,103,August,2
USR_005646,0,2015,48,28,1,1,2,0.0,0,ESP,0,0,0,0,,,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,24343.6,0,March,2
USR_005647,1,2017,33,19,4,6,2,2.0,0,IRL,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,78376.66,246,December,1
USR_005648,0,2016,28,6,0,2,1,0.0,0,FRA,0,0,0,0,,91.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,32687.34,38,November,4
USR_005649,1,2017,18,6,1,1,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,49215.64,101,September,2
USR_005650,0,2017,13,30,0,2,2,0.0,1,PRT,0,0,0,1,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,58048.14,0,July,7
USR_005651,0,2016,29,16,1,1,2,0.0,0,ITA,0,0,0,0,1.0,,0,0,1,Urban_Boutique,Tier_2_Mid_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,38298.44,195,November,2
USR_005652,0,2017,7,17,2,2,2,0.0,0,AUT,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32234.03,129,June,2
USR_005653,1,2017,26,26,2,5,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30455.85,190,October,2
USR_005654,1,2015,44,30,1,2,3,0.0,0,PRT,0,1,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Contractor,44915.44,10,February,2
USR_005655,1,2017,31,2,0,3,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,51403.5,14,December,4
